"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","KOR","Republic of Korea","2020","2020",1180.3,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","KOR","Republic of Korea","2021","2021",1144,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","PNG","Papua New Guinea","2016","2016",4222,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","PNG","Papua New Guinea","2017","2017",4285,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","PNG","Papua New Guinea","2018","2018",4190,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","PNG","Papua New Guinea","2019","2019",4293,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","PNG","Papua New Guinea","2020","2020",4063,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","PNG","Papua New Guinea","2021","2021",4046,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","PRI","Puerto Rico","2016","2016",34540,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","PRI","Puerto Rico","2017","2017",34364,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","PRI","Puerto Rico","2018","2018",34299,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","PRI","Puerto Rico","2019","2019",34805,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","PRI","Puerto Rico","2020","2020",32551,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","MKD","North Macedonia","2016","2016",55.7,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","MKD","North Macedonia","2017","2017",54.7,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","MKD","North Macedonia","2018","2018",52.1,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","MKD","North Macedonia","2019","2019",54.9,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","MKD","North Macedonia","2020","2020",54.1,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","MKD","North Macedonia","2021","2021",52.1,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","MUS","Mauritius","2016","2016",26086842378,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","MUS","Mauritius","2017","2017",27081834229,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","MUS","Mauritius","2018","2018",28100023784,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","MUS","Mauritius","2019","2019",28946502130,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","MUS","Mauritius","2020","2020",24635014521,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","MUS","Mauritius","2021","2021",25630323239,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","NRU","Nauru","2016","2016",17806,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","NRU","Nauru","2017","2017",19155,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","NRU","Nauru","2018","2018",20388,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","NRU","Nauru","2019","2019",22148,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","NRU","Nauru","2020","2020",24414,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","NRU","Nauru","2021","2021",27297,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","PSE","Palestine","2016","2016",15211000000,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","PSE","Palestine","2017","2017",15426900000,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","PSE","Palestine","2018","2018",15616200000,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","PSE","Palestine","2019","2019",15829000000,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","PSE","Palestine","2020","2020",14037400000,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","PSE","Palestine","2021","2021",15027100000,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","SVN","Slovenia","2016","2016",0.6,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","SVN","Slovenia","2017","2017",0.6,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","SVN","Slovenia","2018","2018",0.7,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","SVN","Slovenia","2019","2019",0.6,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","SVN","Slovenia","2020","2020",0.6,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","SVN","Slovenia","2021","2021",0.7,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","IRQ","Iraq","2016","2016",189767878273,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","IRQ","Iraq","2017","2017",186314576642,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","IRQ","Iraq","2018","2018",191221824965,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","IRQ","Iraq","2019","2019",201765395928,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","IRQ","Iraq","2020","2020",178917080452,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","IRQ","Iraq","2021","2021",183896942952,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","KAZ","Kazakhstan","2016","2016",342.2,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","KAZ","Kazakhstan","2017","2017",326,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","KAZ","Kazakhstan","2018","2018",344.7,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","KAZ","Kazakhstan","2019","2019",382.7,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","KAZ","Kazakhstan","2020","2020",413,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","KAZ","Kazakhstan","2021","2021",425.9,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","LBY","Libya","2016","2016",72031400000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","LBY","Libya","2017","2017",95435700000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","LBY","Libya","2018","2018",103014600000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","LBY","Libya","2019","2019",91481400000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","LBY","Libya","2020","2020",69590100000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","LBY","Libya","2021","2021",91422200000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","MEX","Mexico","2016","2016",19589525073000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","MEX","Mexico","2017","2017",21364669952000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","MEX","Mexico","2018","2018",22888187872000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","MEX","Mexico","2019","2019",23744398557000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","MEX","Mexico","2020","2020",22584409042000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","MEX","Mexico","2021","2021",25557418138370,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CIV","Côte d'Ivoire","2016","2016",246,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CIV","Côte d'Ivoire","2017","2017",247.1,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CIV","Côte d'Ivoire","2018","2018",242.1,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CIV","Côte d'Ivoire","2019","2019",235.2,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CIV","Côte d'Ivoire","2020","2020",237.9,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CIV","Côte d'Ivoire","2021","2021",236.6,,
"NY_GNP_MKTP_CN","GNI (current LCU)","NRU","Nauru","2016","2016",186500000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","NRU","Nauru","2017","2017",202600000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","NRU","Nauru","2018","2018",217700000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","NRU","Nauru","2019","2019",238400000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","NRU","Nauru","2020","2020",264500000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","NRU","Nauru","2021","2021",296800000,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","LBR","Liberia","2016","2016",7178953380,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","LBR","Liberia","2017","2017",7355207879,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","LBR","Liberia","2018","2018",7440349936,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","LBR","Liberia","2019","2019",7256774358,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","LBR","Liberia","2020","2020",7040341632,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","LBR","Liberia","2021","2021",7321956002,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","MHL","Marshall Islands","2016","2016",3615,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","MHL","Marshall Islands","2017","2017",3711,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","MHL","Marshall Islands","2018","2018",3820,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","MHL","Marshall Islands","2019","2019",4048,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","MHL","Marshall Islands","2020","2020",3932,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","MHL","Marshall Islands","2021","2021",3806,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","STP","Sao Tome and Principe","2016","2016",22.3,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","STP","Sao Tome and Principe","2017","2017",21.9,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","STP","Sao Tome and Principe","2018","2018",20.9,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","STP","Sao Tome and Principe","2019","2019",22,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","STP","Sao Tome and Principe","2020","2020",21.7,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","STP","Sao Tome and Principe","2021","2021",20.9,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","ISR","Israel","2016","2016",38214,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","ISR","Israel","2017","2017",39121,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","ISR","Israel","2018","2018",39903,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","ISR","Israel","2019","2019",40626,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","ISR","Israel","2020","2020",39056,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","ISR","Israel","2021","2021",41582,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","JPN","Japan","2016","2016",5175547373034,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","JPN","Japan","2017","2017",5262254961497,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","JPN","Japan","2018","2018",5292990112344,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","JPN","Japan","2019","2019",5280268366099,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","JPN","Japan","2020","2020",5042291711263,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","JPN","Japan","2021","2021",5124016949698,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","JOR","Jordan","2016","2016",0.4,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","JOR","Jordan","2017","2017",0.3,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","JOR","Jordan","2018","2018",0.3,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","JOR","Jordan","2019","2019",0.3,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","JOR","Jordan","2020","2020",0.3,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","JOR","Jordan","2021","2021",0.3,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","MAR","Morocco","2016","2016",253430476966,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","MAR","Morocco","2017","2017",264212938335,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","MAR","Morocco","2018","2018",272531689715,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","MAR","Morocco","2019","2019",279639140386,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","MAR","Morocco","2020","2020",262040741348,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","MAR","Morocco","2021","2021",281360291457,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","PHL","Philippines","2016","2016",162187,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","PHL","Philippines","2017","2017",174790,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","PHL","Philippines","2018","2018",189518,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","PHL","Philippines","2019","2019",198601,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","PHL","Philippines","2020","2020",176235,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","PHL","Philippines","2021","2021",181045,,
"NY_GNP_MKTP_CN","GNI (current LCU)","MKD","North Macedonia","2016","2016",571134594400,,
"NY_GNP_MKTP_CN","GNI (current LCU)","MKD","North Macedonia","2017","2017",593632874000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","MKD","North Macedonia","2018","2018",633153000000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","MKD","North Macedonia","2019","2019",660724140946,,
"NY_GNP_MKTP_CN","GNI (current LCU)","MKD","North Macedonia","2020","2020",630493401805,,
"NY_GNP_MKTP_CN","GNI (current LCU)","MKD","North Macedonia","2021","2021",688728377333,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","PAN","Panama","2016","2016",56771111653,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","PAN","Panama","2017","2017",59945370841,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","PAN","Panama","2018","2018",62154564282,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","PAN","Panama","2019","2019",64006593361,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","PAN","Panama","2020","2020",52520697170,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","PAN","Panama","2021","2021",60575176260,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","SVN","Slovenia","2016","2016",19088,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","SVN","Slovenia","2017","2017",20440,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","SVN","Slovenia","2018","2018",21786,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","SVN","Slovenia","2019","2019",22823,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","SVN","Slovenia","2020","2020",22147,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","SVN","Slovenia","2021","2021",24372,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","FSM","Micronesia (Federated States of)","2016","2016",319338880,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","FSM","Micronesia (Federated States of)","2017","2017",327904143,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","FSM","Micronesia (Federated States of)","2018","2018",328598164,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","FSM","Micronesia (Federated States of)","2019","2019",332458504,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","FSM","Micronesia (Federated States of)","2020","2020",326589290,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","FSM","Micronesia (Federated States of)","2021","2021",316176937,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","NZL","New Zealand","2016","2016",41620,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","NZL","New Zealand","2017","2017",42219,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","NZL","New Zealand","2018","2018",42862,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","NZL","New Zealand","2019","2019",43110,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","NZL","New Zealand","2020","2020",41642,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","NZL","New Zealand","2021","2021",43301,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","TLS","Timor-Leste","2016","2016",1648386700,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","TLS","Timor-Leste","2017","2017",1597763100,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","TLS","Timor-Leste","2018","2018",1586777800,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","TLS","Timor-Leste","2019","2019",1896767700,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","TLS","Timor-Leste","2020","2020",2093497700,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","TLS","Timor-Leste","2021","2021",2185611567,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","KGZ","Kyrgyzstan","2016","2016",6967734531,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","KGZ","Kyrgyzstan","2017","2017",7298000774,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","KGZ","Kyrgyzstan","2018","2018",7572253084,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","KGZ","Kyrgyzstan","2019","2019",7920624103,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","KGZ","Kyrgyzstan","2020","2020",7255421236,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","KGZ","Kyrgyzstan","2021","2021",7517386397,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","PAK","Pakistan","2016","2016",160707,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","PAK","Pakistan","2017","2017",171004,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","PAK","Pakistan","2018","2018",184659,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","PAK","Pakistan","2019","2019",202241,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","PAK","Pakistan","2020","2020",215134,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","PAK","Pakistan","2021","2021",246394,,
"NY_GNP_MKTP_CN","GNI (current LCU)","LBN","Lebanon","2016","2016",75871748110900,,
"NY_GNP_MKTP_CN","GNI (current LCU)","LBN","Lebanon","2017","2017",79623815071900,,
"NY_GNP_MKTP_CN","GNI (current LCU)","LBN","Lebanon","2018","2018",81086853903700,,
"NY_GNP_MKTP_CN","GNI (current LCU)","LBN","Lebanon","2019","2019",78089335586600,,
"NY_GNP_MKTP_CN","GNI (current LCU)","LBN","Lebanon","2020","2020",91377555345300,,
"NY_GNP_MKTP_CN","GNI (current LCU)","LBN","Lebanon","2021","2021",207538272440900,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","RUS","Russian Federation","2016","2016",3738837933428,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","RUS","Russian Federation","2017","2017",3807101264909,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","RUS","Russian Federation","2018","2018",3913975940441,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","RUS","Russian Federation","2019","2019",4000008096085,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","RUS","Russian Federation","2020","2020",3892676030185,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","RUS","Russian Federation","2021","2021",4080294904825,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","SAU","Saudi Arabia","2016","2016",76363,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","SAU","Saudi Arabia","2017","2017",79221,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","SAU","Saudi Arabia","2018","2018",91716,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","SAU","Saudi Arabia","2019","2019",88804,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","SAU","Saudi Arabia","2020","2020",77253,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","MNG","Mongolia","2016","2016",816.6,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","MNG","Mongolia","2017","2017",873.5,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","MNG","Mongolia","2018","2018",910.8,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","MNG","Mongolia","2019","2019",959.9,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","MNG","Mongolia","2020","2020",983.3,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","MNG","Mongolia","2021","2021",1005.8,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","POL","Poland","2016","2016",1.8,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","POL","Poland","2017","2017",1.9,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","POL","Poland","2018","2018",1.9,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","POL","Poland","2019","2019",1.9,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","POL","Poland","2020","2020",1.9,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","POL","Poland","2021","2021",2,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","KAZ","Kazakhstan","2016","2016",2381076,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","KAZ","Kazakhstan","2017","2017",2686719,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","KAZ","Kazakhstan","2018","2018",2966379,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","KAZ","Kazakhstan","2019","2019",3286603,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","KAZ","Kazakhstan","2020","2020",3436913,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","KAZ","Kazakhstan","2021","2021",3733701,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","KHM","Cambodia","2016","2016",45961039355200,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","KHM","Cambodia","2017","2017",49176889018100,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","KHM","Cambodia","2018","2018",52849994069600,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","KHM","Cambodia","2019","2019",56578089165000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","KHM","Cambodia","2020","2020",54826427716400,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","KHM","Cambodia","2021","2021",56485688892800,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","NOR","Norway","2016","2016",389935641211,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","NOR","Norway","2017","2017",398994977782,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","NOR","Norway","2018","2018",403459047225,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","NOR","Norway","2019","2019",406468037615,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","NOR","Norway","2020","2020",403552919293,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","NOR","Norway","2021","2021",419382949261,,
"NY_GNP_MKTP_CN","GNI (current LCU)","PER","Peru","2016","2016",620811000000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","PER","Peru","2017","2017",656336000000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","PER","Peru","2018","2018",695504000000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","PER","Peru","2019","2019",734428000000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","PER","Peru","2020","2020",686217000000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","PER","Peru","2021","2021",804247900000,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","KNA","Saint Kitts and Nevis","2016","2016",2.7,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","KNA","Saint Kitts and Nevis","2017","2017",2.7,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","KNA","Saint Kitts and Nevis","2018","2018",2.7,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","KNA","Saint Kitts and Nevis","2019","2019",2.7,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","KNA","Saint Kitts and Nevis","2020","2020",2.7,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","KNA","Saint Kitts and Nevis","2021","2021",2.7,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","LTU","Lithuania","2016","2016",0.5,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","LTU","Lithuania","2017","2017",0.5,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","LTU","Lithuania","2018","2018",0.5,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","LTU","Lithuania","2019","2019",0.5,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","LTU","Lithuania","2020","2020",0.5,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","LTU","Lithuania","2021","2021",0.5,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","MLT","Malta","2016","2016",23149,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","MLT","Malta","2017","2017",25544,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","MLT","Malta","2018","2018",26736,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","MLT","Malta","2019","2019",27858,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","MLT","Malta","2020","2020",25343,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","MLT","Malta","2021","2021",28119,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","MEX","Mexico","2016","2016",18.7,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","MEX","Mexico","2017","2017",18.9,,
